1024 1 1.0
1024 2 1.0
1024 4 1.0
1024 8 1.00125
1024 16 1.00875
1024 32 1.01625
1024 64 1.03015625
1024 128 1.05796875
1024 256 1.1262109375
1024 512 1.25265625
1024 1024 1.50126953125
1024 2048 1.99935058594
1024 4096 3.00055664063
1024 8192 4.99767700195
1024 16384 9.00129516602
1024 32768 17.0011083984
1024 65536 32.9991001892
1024 131072 65.0003515625
